Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
23/05/05,4.47452,-2.45939,-1.00177,-1.65184,1.84538,2.74389
24/05/05,4.41669,-2.36269,-3.4079,0.74009,2.03047,1.24672
25/05/05,4.44393,-2.36792,-1.68496,-1.26637,1.99936,3.16724
26/05/05,4.60782,-2.57478,-1.59889,-2.09798,1.58552,3.10123
27/05/05,4.61068,-2.54232,-1.70332,-2.25231,1.50259,2.79113
28/05/05,4.61068,-2.54232,-1.70332,-2.25231,1.50259,2.79113
29/05/05,4.61068,-2.54232,-1.70332,-2.25231,1.50259,2.79113
30/05/05,4.59775,-2.53805,-0.41178,-2.4881,2.1657,2.33345
31/05/05,4.5561,-2.46637,-2.05793,-1.25413,1.94731,3.38578
01/06/05,4.55938,-2.44522,-1.42349,-3.52544,1.08542,2.38889
02/06/05,4.49017,-2.41953,-1.12744,-1.80363,2.33489,2.24168
03/06/05,4.43328,-2.34563,-2.23107,-1.39763,1.65981,2.91833
04/06/05,4.43328,-2.34563,-2.23107,-1.39763,1.65981,2.91833
05/06/05,4.43328,-2.34563,-2.23107,-1.39763,1.65981,2.91833
06/06/05,4.43637,-2.34021,-1.09465,-2.29437,1.89597,2.56319
07/06/05,4.32744,-2.22119,-1.09139,-2.30869,1.78692,2.40485
08/06/05,4.26367,-2.15265,-1.38316,-1.7722,2.08758,1.99326
09/06/05,4.24838,-2.14398,-1.1032,-1.97755,2.05717,2.02301
10/06/05,4.27988,-2.17706,-1.09265,-2.26697,1.82148,2.43972
11/06/05,4.27988,-2.17706,-1.09265,-2.26697,1.82148,2.43972
12/06/05,4.27988,-2.17706,-1.09265,-2.26697,1.82148,2.43972
13/06/05,4.30239,-2.20316,-0.79903,-2.196,2.19399,2.00008
14/06/05,4.37438,-2.27373,-0.69776,-2.44067,2.10177,2.13801
15/06/05,4.43749,-2.34724,-1.94899,-1.74466,1.59383,2.79979
16/06/05,4.53655,-2.47169,-1.73859,-1.30009,1.96526,2.49685
17/06/05,4.52398,-2.42215,0.28277,-1.54986,4.73021,1.61796
18/06/05,4.52398,-2.42215,0.28277,-1.54986,4.73021,1.61796
19/06/05,4.52398,-2.42215,0.28277,-1.54986,4.73021,1.61796
20/06/05,4.44005,-2.35393,-0.70533,-2,2.22434,1.82795
21/06/05,4.37653,-2.27968,-2.08678,-1.41257,1.73604,2.07694
22/06/05,4.24681,-2.14337,-0.95372,-2.29154,1.98653,1.6731
23/06/05,4.283,-2.16999,-1.50869,-1.7125,2.0358,1.72368
24/06/05,4.26595,-2.1546,-2.18904,-1.07296,2.01704,1.85774
25/06/05,4.26595,-2.1546,-2.18904,-1.07296,2.01704,1.85774
26/06/05,4.26595,-2.1546,-2.18904,-1.07296,2.01704,1.85774
27/06/05,4.24044,-2.12775,-2.23424,-0.86559,2.0866,1.80886
28/06/05,4.28606,-2.16667,-2.24386,-0.99097,2.07176,1.87247
29/06/05,4.37426,-2.25177,-2.25059,-1.03292,2.04533,1.92595
30/06/05,4.3102,-2.20261,-2.25541,-1.06491,1.98593,1.99542
01/07/05,4.30957,-2.19256,-0.68341,-2.4956,2.10324,2.0173
02/07/05,4.30957,-2.19256,-0.68341,-2.4956,2.10324,2.0173
03/07/05,4.30957,-2.19256,-0.68341,-2.4956,2.10324,2.0173
04/07/05,4.67132,-1.14981,-0.66415,-5.01804,7.92953,1.10371
05/07/05,4.38196,-2.31568,-1.513,-1.43308,1.97553,2.90177
06/07/05,4.3675,-2.29929,-1.5132,-1.50313,1.9646,2.80534
07/07/05,4.23128,-2.13197,-2.17182,-0.92271,1.98046,2.04995
08/07/05,4.35406,-2.26732,-1.50428,-1.62579,1.94685,2.65317
09/07/05,4.35406,-2.26732,-1.50428,-1.62579,1.94685,2.65317
10/07/05,4.35406,-2.26732,-1.50428,-1.62579,1.94685,2.65317
11/07/05,4.3492,-2.26731,-1.50822,-1.54362,1.95665,2.89533
12/07/05,4.40962,-2.33022,-1.51642,-1.52304,1.95177,3.00845
13/07/05,4.46804,-2.38045,-2.01861,-0.8514,2.1137,2.32628
14/07/05,4.45703,-2.39437,-1.52983,-1.40365,1.99959,3.43019
15/07/05,4.47393,-2.41043,-1.52567,-1.36668,2.00575,3.46096
16/07/05,4.47393,-2.41043,-1.52567,-1.36668,2.00575,3.46096
17/07/05,4.47393,-2.41043,-1.52567,-1.36668,2.00575,3.46096
18/07/05,4.44211,-2.36643,-1.51997,-1.40187,2.00671,3.17465
19/07/05,4.47293,-2.40523,-1.52094,-1.29906,2.01876,3.32918
20/07/05,4.45993,-2.38285,-1.52658,-1.37595,2.00546,3.20589
21/07/05,4.42572,-2.34997,-0.59372,-1.81284,2.44091,2.43558
22/07/05,4.43691,-2.35415,-1.52681,-1.41101,1.99872,3.04344
23/07/05,4.43691,-2.35415,-1.52681,-1.41101,1.99872,3.04344
24/07/05,4.43691,-2.35415,-1.52681,-1.41101,1.99872,3.04344
25/07/05,4.38774,-2.29282,-1.51457,-1.41921,2.00755,2.83912
26/07/05,4.38968,-2.3005,-1.51147,-1.34142,2.01861,3.04024
27/07/05,4.34546,-2.25375,-1.51559,-1.31557,2.02278,3.12471
28/07/05,4.38304,-2.30518,-1.52041,-1.27272,2.01663,3.51383
29/07/05,4.35324,-2.27341,-1.51048,-1.25889,2.02283,3.55984
30/07/05,4.35324,-2.27341,-1.51048,-1.25889,2.02283,3.55984
31/07/05,4.35324,-2.27341,-1.51048,-1.25889,2.02283,3.55984
01/08/05,4.37883,-2.31644,-2.43202,0.55596,2.65255,3.18415
02/08/05,4.37667,-2.31161,-2.34561,0.52708,2.6533,3.06506
03/08/05,4.42783,-2.42725,-0.73215,-0.95922,2.63805,2.77318
04/08/05,4.57918,-2.5055,-2.03882,-1.17817,1.91863,4.33121
05/08/05,4.49042,-2.44836,-1.53141,-0.62734,2.45658,2.97794
06/08/05,4.49042,-2.44836,-1.53141,-0.62734,2.45658,2.97794
07/08/05,4.49042,-2.44836,-1.53141,-0.62734,2.45658,2.97794
08/08/05,4.42254,-2.36461,-1.76312,-0.08398,2.45874,3.6992
09/08/05,4.44318,-2.39168,-1.50847,-1.02032,1.89636,2.9286
10/08/05,4.40852,-2.33893,-2.01251,0.14782,2.56522,2.99713
11/08/05,4.47064,-2.40198,-1.3844,-0.75039,2.40154,2.92922
12/08/05,4.40945,-2.37111,-0.3032,-1.06122,3.29073,2.14928
13/08/05,4.40945,-2.37111,-0.3032,-1.06122,3.29073,2.14928
14/08/05,4.40945,-2.37111,-0.3032,-1.06122,3.29073,2.14928
15/08/05,4.35805,-2.27893,-0.49131,-1.33909,2.74127,1.72698
16/08/05,4.38422,-2.37151,-2.22189,0.10591,2.29072,1.43909
17/08/05,4.33964,-2.24503,-1.5178,-1.22719,2.00597,3.25041
18/08/05,4.31398,-2.20957,-1.51593,-1.3442,1.9906,3.03148
19/08/05,4.29963,-2.20132,-1.51703,-1.33199,1.98832,3.2878
20/08/05,4.29963,-2.20132,-1.51703,-1.33199,1.98832,3.2878
21/08/05,4.29963,-2.20132,-1.51703,-1.33199,1.98832,3.2878
22/08/05,4.30023,-2.21302,-1.51894,-1.23302,1.99641,3.56798
23/08/05,4.18537,-2.10288,-2.39955,0.35166,2.32696,11.56575
24/08/05,4.3032,-2.26544,-2.1179,0.12956,2.6421,1.39422
25/08/05,4.24555,-2.19862,-2.62165,0.75464,2.74144,2.82145
26/08/05,4.26003,-2.22973,-2.15064,0.347,2.76141,1.771
27/08/05,4.26003,-2.22973,-2.15064,0.347,2.76141,1.771
28/08/05,4.26003,-2.22973,-2.15064,0.347,2.76141,1.771
29/08/05,4.25134,-2.22508,-2.20918,0.32009,2.69652,1.52966
30/08/05,4.3499,-2.35622,-1.44575,-0.21753,2.94024,2.30718
31/08/05,3.95482,-1.88822,-2.43309,1.64702,3.2768,6.45888
01/09/05,4.20803,-2.15705,-2.12506,0.2326,2.75294,2.84581
02/09/05,4.22748,-2.14045,-2.10059,-0.66197,2.32601,2.78878
03/09/05,4.22748,-2.14045,-2.10059,-0.66197,2.32601,2.78878
04/09/05,4.22748,-2.14045,-2.10059,-0.66197,2.32601,2.78878
05/09/05,4.18963,-2.09008,-1.83553,-0.89288,2.2654,2.49164
06/09/05,4.20113,-2.18257,-2.21714,0.05545,2.46256,0.71709
07/09/05,4.16823,-2.08917,-1.74333,-0.48908,2.48434,2.59253
08/09/05,4.18308,-2.10555,-1.64407,-0.49558,2.5668,2.20119
09/09/05,4.1186,-2.02061,-3.38912,1.49304,2.83437,3.72009
10/09/05,4.1186,-2.02061,-3.38912,1.49304,2.83437,3.72009
11/09/05,4.1186,-2.02061,-3.38912,1.49304,2.83437,3.72009
12/09/05,4.17489,-2.13748,-2.22614,0.25285,2.69515,1.70168
13/09/05,4.37863,-2.34722,-2.05041,-0.01322,2.85922,1.29121
14/09/05,4.26627,-2.22599,-2.29904,0.13985,2.64068,1.74205
15/09/05,4.24564,-2.16768,0.98819,-0.88897,7.20816,2.72244
16/09/05,4.37227,-2.25221,1.25561,-0.56827,10.74911,1.04866
17/09/05,4.37227,-2.25221,1.25561,-0.56827,10.74911,1.04866
18/09/05,4.37227,-2.25221,1.25561,-0.56827,10.74911,1.04866
19/09/05,4.2865,-2.23709,-2.27782,0.28001,2.76216,2.56078
20/09/05,4.25446,-2.1348,-2.17577,-0.2099,2.75749,0.09376
21/09/05,4.15155,-2.00147,-2.11105,-0.11337,2.66897,0.04439
22/09/05,4.10144,-2.05641,-2.33176,0.53833,2.93668,3.14679
23/09/05,4.15139,-2.10906,-2.53143,0.6827,2.71025,2.21024
24/09/05,4.15139,-2.10906,-2.53143,0.6827,2.71025,2.21024
25/09/05,4.15139,-2.10906,-2.53143,0.6827,2.71025,2.21024
26/09/05,3.32223,-1.31181,3.64428,0.14479,15.90535,0.0001
27/09/05,4.32715,-2.33521,-0.8645,-0.16974,3.81258,2.12367
28/09/05,4.31753,-2.26189,-1.16224,-0.20203,3.44346,2.26899
29/09/05,4.13243,-2.03815,-1.62273,-0.37965,2.30266,3.71946
30/09/05,4.19255,-2.13114,4.14559,-4.02181,5.46577,5.03099
01/10/05,4.19255,-2.13114,4.14559,-4.02181,5.46577,5.03099
02/10/05,4.19255,-2.13114,4.14559,-4.02181,5.46577,5.03099
03/10/05,4.26432,-2.1982,0.11654,-1.28015,3.36262,3.8835
04/10/05,4.29484,-2.23132,1.299,-2.20965,3.73981,3.78607
05/10/05,4.24831,-2.18757,0.32059,-1.5414,3.12847,3.59757
06/10/05,4.36001,-2.30314,0.25803,-1.67474,3.22114,4.07216
07/10/05,4.31538,-2.25901,-1.58473,0.53946,3.42297,1.1391
08/10/05,4.31538,-2.25901,-1.58473,0.53946,3.42297,1.1391
09/10/05,4.31538,-2.25901,-1.58473,0.53946,3.42297,1.1391
10/10/05,3.42097,-1.34388,-0.04053,2.20749,4.10207,23.88612
11/10/05,4.13233,-2.24607,-1.26742,0.83702,2.90064,0.94518
12/10/05,4.29979,-2.26806,-1.61292,0.5975,3.20808,0.73333
13/10/05,4.30365,-2.31535,-1.45794,0.51588,2.94947,0.8412
14/10/05,4.37874,-2.33608,-1.54857,0.52829,3.25155,1.12327
15/10/05,4.37874,-2.33608,-1.54857,0.52829,3.25155,1.12327
16/10/05,4.37874,-2.33608,-1.54857,0.52829,3.25155,1.12327
17/10/05,4.37836,-2.29138,-0.67551,-0.04706,3.78055,4.63663
18/10/05,4.45793,-2.34408,0.05285,0.15135,6.05017,4.90041
19/10/05,4.62324,-2.5232,-0.05145,0.70802,6.70496,0.0001
20/10/05,4.34094,-2.26836,-1.41296,0.23462,2.92779,0.80063
21/10/05,4.32931,-2.24276,0.32442,-1.62033,2.8648,3.82914
22/10/05,4.32931,-2.24276,0.32442,-1.62033,2.8648,3.82914
23/10/05,4.32931,-2.24276,0.32442,-1.62033,2.8648,3.82914
24/10/05,5.41422,-3.30919,1.39675,-2.97049,7.913,14.61396
25/10/05,4.33179,-2.2266,0.27679,-1.40864,3.01934,3.63087
26/10/05,4.36528,-2.25498,0.29806,-1.32254,2.81588,3.54239
27/10/05,4.39611,-2.26526,0.34255,-1.35224,2.91884,3.48773
28/10/05,4.366,-2.19966,0.19617,-1.26542,2.73276,3.57313
29/10/05,4.366,-2.19966,0.19617,-1.26542,2.73276,3.57313
30/10/05,4.366,-2.19966,0.19617,-1.26542,2.73276,3.57313
31/10/05,4.3596,-2.19942,0.2016,-1.26482,2.65321,3.54189
01/11/05,4.3311,-2.17455,0.2022,-1.26286,2.5955,3.52659
02/11/05,4.51233,-2.34215,-0.52742,-2.41149,1.39612,3.40599
03/11/05,4.51787,-2.32395,-0.50915,-2.31981,1.4091,3.36571
04/11/05,4.51831,-2.32823,-0.58756,-2.27714,1.3553,3.34124
05/11/05,4.51831,-2.32823,-0.58756,-2.27714,1.3553,3.34124
06/11/05,4.51831,-2.32823,-0.58756,-2.27714,1.3553,3.34124
07/11/05,4.28762,-2.28701,0.42964,-3.00404,0.80579,1.84921
08/11/05,4.24798,-2.14128,-0.40598,-2.98033,0.52916,1.72535
09/11/05,4.30648,-2.12645,2.47443,-3.98628,1.71592,2.0708
10/11/05,4.22931,-2.13085,-0.39254,-2.84916,0.54478,1.66318
11/11/05,4.3167,-2.15381,0.40118,-2.1068,1.45417,2.59979
12/11/05,4.3167,-2.15381,0.40118,-2.1068,1.45417,2.59979
13/11/05,4.3167,-2.15381,0.40118,-2.1068,1.45417,2.59979
14/11/05,4.30626,-2.10809,2.55762,-4.07453,1.68033,2.08701
15/11/05,4.26598,-2.13503,0.69644,-3.01766,0.8622,1.6878
16/11/05,4.49009,-2.19287,-0.53683,-1.9721,1.539,3.48243
17/11/05,4.45281,-2.1605,-0.56148,-2.13849,1.46614,3.49867
18/11/05,4.48591,-2.16632,-0.53388,-2.26433,1.43081,3.42985
19/11/05,4.48591,-2.16632,-0.53388,-2.26433,1.43081,3.42985
20/11/05,4.48591,-2.16632,-0.53388,-2.26433,1.43081,3.42985
21/11/05,4.25949,-1.99183,-0.21061,-2.80877,0.63171,1.80154
22/11/05,4.30555,-1.9832,2.71792,-4.5805,1.40958,1.9562
23/11/05,4.45556,-2.06528,-0.58826,-2.09245,1.45332,3.5122
24/11/05,4.25736,-1.98623,-0.33552,0.43727,3.78884,1.04788
25/11/05,3.68083,-1.29316,4.14211,-2.03317,8.83607,7.46301
26/11/05,3.68083,-1.29316,4.14211,-2.03317,8.83607,7.46301
27/11/05,3.68083,-1.29316,4.14211,-2.03317,8.83607,7.46301
28/11/05,4.33291,-2.08346,0.05288,0.73362,5.5455,0.704
29/11/05,4.31248,-1.82074,0.77085,-2.56626,8.93199,0.00885
30/11/05,4.4088,-1.89741,-0.30266,-0.30942,5.08833,0.06756
01/12/05,4.06803,-1.63897,-0.0681,-0.883,2.27362,2.44535
02/12/05,4.29497,-1.99751,-0.51545,0.2881,3.69664,0.18748
03/12/05,4.29497,-1.99751,-0.51545,0.2881,3.69664,0.18748
04/12/05,4.29497,-1.99751,-0.51545,0.2881,3.69664,0.18748
05/12/05,4.26756,-1.75197,-1.04963,-0.94903,3.06063,0.05912
06/12/05,4.3183,-2.09591,0.07481,0.51251,5.01255,0.96858
07/12/05,4.29336,-2.04307,-0.71426,0.50211,3.55,0.53788
08/12/05,4.3474,-1.91821,-0.44615,-2.08889,4.85029,0.0001
09/12/05,4.36103,-1.93212,-0.63524,-2.29018,1.27055,3.40172
10/12/05,4.36103,-1.93212,-0.63524,-2.29018,1.27055,3.40172
11/12/05,4.36103,-1.93212,-0.63524,-2.29018,1.27055,3.40172
12/12/05,4.23915,-1.89453,2.51087,-4.36894,1.43245,2.07738
13/12/05,4.19817,-1.92449,0.72011,-2.69146,1.19157,2.24602
14/12/05,4.10851,-1.87049,0.0067,-2.58789,0.76296,2.21564
15/12/05,4.03377,-1.72846,-0.01367,-2.99159,0.48333,1.68524
16/12/05,4.01355,-1.74787,-0.0362,-2.90283,0.45478,1.65604
17/12/05,4.01355,-1.74787,-0.0362,-2.90283,0.45478,1.65604
18/12/05,4.01355,-1.74787,-0.0362,-2.90283,0.45478,1.65604
19/12/05,4.08721,-1.8124,-0.34152,-2.2376,0.77221,2.4512
20/12/05,4.01985,-1.70253,0.46,-2.43484,0.92852,2.08972
21/12/05,4.05036,-1.75491,0.53226,-2.17406,1.05904,2.24705
22/12/05,3.95638,-1.62598,-0.00115,-1.04711,1.37035,2.89652
23/12/05,3.9117,-1.55515,-0.00272,-1.04887,1.39905,2.84305
24/12/05,3.9117,-1.55515,-0.00272,-1.04887,1.39905,2.84305
25/12/05,3.9117,-1.55515,-0.00272,-1.04887,1.39905,2.84305
26/12/05,3.9117,-1.55515,-0.00272,-1.04887,1.39905,2.84305
27/12/05,4.04864,-1.75911,1.73468,-3.12505,1.40275,2.15666
28/12/05,4.0527,-1.75198,1.70494,-3.14812,1.38868,2.25837
29/12/05,3.86078,-1.49667,-0.00732,-1.06122,1.38396,2.82471
30/12/05,4.1838,-1.36063,-0.68441,-1.20304,5.42402,0.15
31/12/05,4.1838,-1.36063,-0.68441,-1.20304,5.42402,0.15
01/01/06,4.1838,-1.36063,-0.68441,-1.20304,5.42402,0.15
02/01/06,4.12515,-1.33063,-0.57519,-1.46453,4.66492,0.10907
03/01/06,4.00421,-1.75828,-0.51948,1.18177,3.54328,0.85863
04/01/06,3.94691,-1.66835,1.43029,-2.6548,1.25856,2.17749
05/01/06,4.01475,-1.65705,0.18903,-2.06227,1.26883,2.81095
06/01/06,3.92619,-1.67506,0.76281,-2.69047,0.95152,2.0825
07/01/06,3.92619,-1.67506,0.76281,-2.69047,0.95152,2.0825
08/01/06,3.92619,-1.67506,0.76281,-2.69047,0.95152,2.0825
09/01/06,3.88784,-1.5649,1.21105,-2.85425,1.07571,1.86857
10/01/06,3.79509,-1.42696,-0.01356,-1.07137,1.39634,2.88494
11/01/06,3.81911,-1.33836,-0.16974,0.08497,3.18996,0.4359
12/01/06,3.85941,-1.16188,-0.58311,-0.91266,3.08072,0.10093
13/01/06,3.81189,-1.4445,-0.01289,-1.07175,1.39406,2.86053
14/01/06,3.81189,-1.4445,-0.01289,-1.07175,1.39406,2.86053
15/01/06,3.81189,-1.4445,-0.01289,-1.07175,1.39406,2.86053
16/01/06,3.8351,-1.58286,-0.07122,-2.079,0.57816,2.10166
17/01/06,3.83877,-1.5612,-0.14244,-2.1101,0.61009,2.12488
18/01/06,3.81793,-1.51888,-0.28488,-2.12004,0.56408,2.09968
19/01/06,3.86787,-1.53312,-0.49941,-1.89493,0.53487,2.19381
20/01/06,3.92251,-1.62003,0.0238,0.78254,4.10725,0.78522
21/01/06,3.92251,-1.62003,0.0238,0.78254,4.10725,0.78522
22/01/06,3.92251,-1.62003,0.0238,0.78254,4.10725,0.78522
23/01/06,3.92272,-1.61183,0.02796,-1.95954,0.72647,2.19134
24/01/06,3.94088,-1.60996,0.04494,-1.79242,0.81436,2.22419
25/01/06,3.97367,-1.63372,0.00281,-1.77762,0.82715,2.24908
26/01/06,4.0726,-1.75777,0.00562,-2.03541,0.79746,2.17782
27/01/06,4.10252,-1.77294,0.01124,-1.97618,0.83854,2.21444
28/01/06,4.10252,-1.77294,0.01124,-1.97618,0.83854,2.21444
29/01/06,4.10252,-1.77294,0.01124,-1.97618,0.83854,2.21444
30/01/06,4.09351,-1.7679,0.00727,-1.86328,0.81917,2.21617
31/01/06,4.10486,-1.70589,0.46575,-1.72954,1.26089,2.48733
01/02/06,4.01449,-1.66681,-0.11085,-1.71775,0.75408,2.19061
02/02/06,4.04279,-1.70591,-0.2217,-1.68915,0.68038,2.04411
03/02/06,4.03236,-1.66595,1.3002,-2.29946,1.21642,1.86439
04/02/06,4.03236,-1.66595,1.3002,-2.29946,1.21642,1.86439
05/02/06,4.03236,-1.66595,1.3002,-2.29946,1.21642,1.86439
06/02/06,4.07503,-1.62915,0.72896,-1.62128,1.64261,2.73196
07/02/06,4.03953,-1.69946,0.05606,-1.8286,0.80809,2.14597
08/02/06,4.07552,-1.7007,0.11212,-1.92517,0.83086,1.96666
09/02/06,4.05628,-1.66937,-0.08118,-1.8349,0.72563,1.93753
10/02/06,4.01264,-1.59681,-0.11858,-1.76872,0.77698,2.04767
11/02/06,4.01264,-1.59681,-0.11858,-1.76872,0.77698,2.04767
12/02/06,4.01264,-1.59681,-0.11858,-1.76872,0.77698,2.04767
13/02/06,4.04742,-1.62934,-0.00741,-1.7625,0.83426,1.98968
14/02/06,4.04742,-1.62934,-0.00741,-1.7625,0.83426,1.98968
15/02/06,4.07634,-1.66206,-0.00046,-1.85192,0.87458,2.05942
16/02/06,4.10727,-1.70788,-0.00003,-1.8019,0.8878,2.16727
17/02/06,4.06775,-1.66323,-0.00003,-1.90477,0.84743,2.11225
18/02/06,4.06775,-1.66323,-0.00003,-1.90477,0.84743,2.11225
19/02/06,4.06775,-1.66323,-0.00003,-1.90477,0.84743,2.11225
20/02/06,4.0503,-1.58446,-0.00002,-1.53084,1.20727,2.49205
21/02/06,4.11612,-1.59754,0.37074,0.50612,6.48159,2.14021
22/02/06,4.05585,-1.56722,1.00257,-1.86692,1.69898,2.52186
23/02/06,3.99233,-1.62892,-0.05821,-1.90515,0.60977,2.02523
24/02/06,4.03973,-1.62714,0.05418,-1.73801,0.81144,2.24356
25/02/06,4.03973,-1.62714,0.05418,-1.73801,0.81144,2.24356
26/02/06,4.03973,-1.62714,0.05418,-1.73801,0.81144,2.24356
27/02/06,4.05889,-1.65341,0.00339,-1.65979,0.79785,2.2297
28/02/06,4.03934,-1.64063,-0.14545,-1.62368,0.70052,2.21845
01/03/06,4.03934,-1.64063,-0.14545,-1.62368,0.70052,2.21845
02/03/06,4.0213,-1.56944,2.04009,-2.79922,1.31571,1.9016
03/03/06,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
04/03/06,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
05/03/06,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
06/03/06,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
07/03/06,4.02424,-1.65936,0.01299,-1.34407,0.63551,1.93319
08/03/06,4.07222,-1.71408,0.02475,-1.51287,0.65698,2.04154
09/03/06,4.18554,-1.81635,0.0495,-1.66201,0.71659,2.11366
10/03/06,4.22086,-1.87336,0.13748,-1.83124,0.71434,2.12708
11/03/06,4.22086,-1.87336,0.13748,-1.83124,0.71434,2.12708
12/03/06,4.22086,-1.87336,0.13748,-1.83124,0.71434,2.12708
13/03/06,4.25393,-1.87688,-0.06621,-1.55917,0.73134,2.32974
14/03/06,4.23162,-1.85529,-0.00414,-1.6875,0.70754,2.11665
15/03/06,4.18108,-1.83355,-0.00026,-1.60162,0.67603,2.15992
16/03/06,4.22773,-1.88234,-0.00052,-1.58086,0.69054,2.27161
17/03/06,4.14669,-1.7857,-0.00003,-1.57246,0.66814,2.2602
18/03/06,4.14669,-1.7857,-0.00003,-1.57246,0.66814,2.2602
19/03/06,4.14669,-1.7857,-0.00003,-1.57246,0.66814,2.2602
20/03/06,4.18662,-1.79435,-0.00006,-1.5456,0.66878,2.15531
21/03/06,4.15784,-1.67139,1.24112,-1.8477,1.226,2.05705
22/03/06,4.11496,-1.68703,0.16885,-1.47247,0.70282,2.01897
23/03/06,4.12717,-1.68912,0.01055,-1.57238,0.66349,2.13127
24/03/06,4.15651,-1.71674,0.0211,-1.55166,0.67524,2.06804
25/03/06,4.15651,-1.71674,0.0211,-1.55166,0.67524,2.06804
26/03/06,4.15651,-1.71674,0.0211,-1.55166,0.67524,2.06804
27/03/06,4.13855,-1.66495,0.00132,-1.65392,0.67676,2.0483
28/03/06,4.18182,-1.69907,0.00016,-1.46344,0.68266,2.07105
29/03/06,4.23553,-1.74785,0.00001,-1.45798,0.67266,2.06866
30/03/06,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
31/03/06,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
01/04/06,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
02/04/06,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
03/04/06,4.24817,-1.80666,-0.0153,-1.4846,0.5716,1.92806
04/04/06,4.29613,-1.81974,0,-1.56762,0.57834,1.76729
05/04/06,4.35808,-1.8323,-0.14931,-1.80449,0.56085,1.82233
06/04/06,4.43289,-1.92467,-0.00933,-1.8555,0.62907,1.9253
07/04/06,4.52197,-2.04905,-0.00866,-2.02055,0.75638,2.07213
08/04/06,4.52197,-2.04905,-0.00866,-2.02055,0.75638,2.07213
09/04/06,4.52197,-2.04905,-0.00866,-2.02055,0.75638,2.07213
10/04/06,4.54963,-2.09228,-0.00054,-1.97069,0.78314,2.15698
11/04/06,4.47734,-2.0379,-0.00003,-1.83121,0.74583,2.06789
12/04/06,4.45689,-1.94163,2.5373,-3.20846,1.41415,1.90776
13/04/06,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
14/04/06,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
15/04/06,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
16/04/06,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
17/04/06,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
18/04/06,4.49631,-2.08947,0.20446,-1.82617,0.74288,1.85721
19/04/06,4.46448,-2.08009,-0.23382,-1.9033,0.58128,1.88382
20/04/06,4.49917,-2.08567,-0.01461,-1.86249,0.65194,1.80919
21/04/06,4.48653,-2.06553,-0.02922,-1.875,0.66524,1.89574
22/04/06,4.48653,-2.06553,-0.02922,-1.875,0.66524,1.89574
23/04/06,4.48653,-2.06553,-0.02922,-1.875,0.66524,1.89574
24/04/06,4.51954,-2.07561,-0.05844,-1.87504,0.69485,1.91267
25/04/06,4.55028,-2.09836,-0.00365,-1.62902,0.76161,2.00943
26/04/06,4.51628,-2.04061,-0.0073,-1.53019,0.71412,1.99573
27/04/06,4.52981,-2.07285,-0.01346,-1.57853,0.61875,1.85313
28/04/06,4.49478,-2.0201,-0.02413,-1.62242,0.62182,1.82524
29/04/06,4.49478,-2.0201,-0.02413,-1.62242,0.62182,1.82524
30/04/06,4.49478,-2.0201,-0.02413,-1.62242,0.62182,1.82524
01/05/06,4.49478,-2.0201,-0.02413,-1.62242,0.62182,1.82524
02/05/06,4.48364,-1.97481,-0.26984,-1.58186,0.58184,1.75384
03/05/06,4.48364,-1.97481,-0.26984,-1.58186,0.58184,1.75384
04/05/06,4.51414,-2.0306,1.60025,-2.42625,0.98655,1.56131
05/05/06,4.5601,-2.11392,-0.01305,-1.80028,0.59813,1.74589
06/05/06,4.5601,-2.11392,-0.01305,-1.80028,0.59813,1.74589
07/05/06,4.5601,-2.11392,-0.01305,-1.80028,0.59813,1.74589
08/05/06,4.52052,-2.04426,-0.00082,-1.76004,0.63205,1.84112
09/05/06,4.556,-2.08781,-0.00164,-1.80287,0.59936,1.76197
10/05/06,4.55316,-2.06407,0.87985,-1.97783,0.82544,1.65962
11/05/06,4.57735,-2.05924,1.7517,-2.60785,0.97923,1.55626
12/05/06,4.6011,-2.11811,-0.00365,-1.98486,0.53839,1.58643
13/05/06,4.6011,-2.11811,-0.00365,-1.98486,0.53839,1.58643
14/05/06,4.6011,-2.11811,-0.00365,-1.98486,0.53839,1.58643
15/05/06,4.64775,-2.14466,-0.00023,-2.33585,0.56035,1.6487
16/05/06,4.59062,-2.07426,-0.00001,-2.42318,0.53204,1.57913
17/05/06,4.59141,-2.08617,-0.00001,-2.38117,0.53227,1.60585
18/05/06,4.75231,-2.17317,-0.00001,-2.5532,0.64659,1.83267
19/05/06,4.65862,-2.10202,-0.00001,-2.51126,0.57528,1.75871
20/05/06,4.65862,-2.10202,-0.00001,-2.51126,0.57528,1.75871
